,NEGERI,BAHAGIAN PILIHAN RAYA,NAMA CALON,PARTI,BILANGAN UNDI,STATUS,KOD DAN NAMA PARLIMEN  ,NAMA DUN,JUMLAH UNDI,MAJORITI
895,PERAK,N. 56 - CHANGKAT JONG,MOHD AZHAR BIN MOHD RAFIEI,PAS,5834,,P.076 - TELUK INTAN,CHANGKAT JONG,28199,
896,PERAK,N. 56 - CHANGKAT JONG,MOHD AZHAR BIN JAMALUDDIN,BN,11216,MENANG,P.076 - TELUK INTAN,CHANGKAT JONG,28199,
897,PERAK,N. 56 - CHANGKAT JONG,MUHAMMAD FAIZUL BIN MOHAMED ISMAIL,PKR,11149,,P.076 - TELUK INTAN,CHANGKAT JONG,28199,
898,PERAK,N. 57 - SUNGKAI,SIVANESAN A/L ACHALINGAM,PKR,9631,MENANG,P.077 - TANJONG MALIM,SUNGKAI,13274,
899,PERAK,N. 57 - SUNGKAI,APPALASAMY A/L JETAKIAH,PAS,505,HILANG DEPOSIT,P.077 - TANJONG MALIM,SUNGKAI,13274,
900,PERAK,N. 57 - SUNGKAI,ELANGO A/L VADIVELOO,BN,3138,,P.077 - TANJONG MALIM,SUNGKAI,13274,
901,PERAK,N. 58 - SLIM,MOHD AMRAN BIN IBRAHIM,PKR,6144,,P.077 - TANJONG MALIM,SLIM,18574,
902,PERAK,N. 58 - SLIM,MOHD KHUSAIRI BIN ABDUL TALIB,BN,8327,MENANG,P.077 - TANJONG MALIM,SLIM,18574,
903,PERAK,N. 58 - SLIM,MUHAMMAD ZULFADLI BIN ZAINAL,PAS,4103,,P.077 - TANJONG MALIM,SLIM,18574,
904,PERAK,N. 59 - BEHRANG,AMINUDDIN BIN ZULKIPLI,PKR,9770,MENANG,P.077 - TANJONG MALIM,BEHRANG,22465,
905,PERAK,N. 59 - BEHRANG,SAYED ZAMZURI BIN SAYED NENGAH,PAS,3334,,P.077 - TANJONG MALIM,BEHRANG,22465,
906,PERAK,N. 59 - BEHRANG,RUSNAH BINTI KASSIM,BN,9361,,P.077 - TANJONG MALIM,BEHRANG,22465,
907,PERLIS,N. 01 - TITI TINGGI,TEH SENG CHUAN,PKR,2620,,P.001 - PADANG BESAR,TITI TINGGI,7805,
908,PERLIS,N. 01 - TITI TINGGI,YAACOB BIN MAN,BEBAS,132,HILANG DEPOSIT,P.001 - PADANG BESAR,TITI TINGGI,7805,
909,PERLIS,N. 01 - TITI TINGGI,KAMIS BIN YUB,PAS,2291,,P.001 - PADANG BESAR,TITI TINGGI,7805,
910,PERLIS,N. 01 - TITI TINGGI,TEH CHAI AAN,BN,2762,MENANG,P.001 - PADANG BESAR,TITI TINGGI,7805,
911,PERLIS,N. 02 - BESERI,WAN KHARIZAL BIN WAN KHAZIM,PKR,2463,,P.001 - PADANG BESAR,BESERI,6865,
912,PERLIS,N. 02 - BESERI,RUZAINI BIN RAIS,BN,2879,MENANG,P.001 - PADANG BESAR,BESERI,6865,
913,PERLIS,N. 02 - BESERI,AZAMHARI BIN MOHAMOOD ,PAS,1523,,P.001 - PADANG BESAR,BESERI,6865,
914,PERLIS,N. 03 - CHUPING,MOHD ALI BIN PUTEH,PAS,1967,,P.001 - PADANG BESAR,CHUPING,8378,
915,PERLIS,N. 03 - CHUPING,ASMAIZA BINTI AHMAD,BN,3889,MENANG,P.001 - PADANG BESAR,CHUPING,8378,
916,PERLIS,N. 03 - CHUPING,POZIYAH BINTI HAMZAH,PKR,2522,,P.001 - PADANG BESAR,CHUPING,8378,
917,PERLIS,N. 04 - MATA AYER,MOHAMMAD BIN YAHYA,PAS,1516,,P.001 - PADANG BESAR,MATA AYER,6164,
918,PERLIS,N. 04 - MATA AYER,SITI BERENEE BINTI YAHAYA ,BN,2684,MENANG,P.001 - PADANG BESAR,MATA AYER,6164,
919,PERLIS,N. 04 - MATA AYER,AZHAR BIN OMAR,PKR,1964,,P.001 - PADANG BESAR,MATA AYER,6164,
920,PERLIS,N. 05 - SANTAN,AZIZAN BIN SULAIMAN,BN,3071,MENANG,P.001 - PADANG BESAR,SANTAN,7281,
921,PERLIS,N. 05 - SANTAN,CHE MAZLINA BINTI CHE YOB ,PKR,2122,,P.001 - PADANG BESAR,SANTAN,7281,
922,PERLIS,N. 05 - SANTAN,BAHARUDDIN BIN AHMAD,PAS,2088,,P.001 - PADANG BESAR,SANTAN,7281,
923,PERLIS,N. 06 - BINTONG,ABD JAMIL BIN KAMIS,PAS,2695,,P.002 - KANGAR,BINTONG,9820,
924,PERLIS,N. 06 - BINTONG,MOKHTAR BIN CHE KASSIM,PKR,3139,,P.002 - KANGAR,BINTONG,9820,
925,PERLIS,N. 06 - BINTONG,AZLAN BIN MAN ,BN,3986,MENANG,P.002 - KANGAR,BINTONG,9820,
926,PERLIS,N. 07 - SENA,ASRUL NIZAN BIN ABD JALIL,PKR,4177,MENANG,P.002 - KANGAR,SENA,9928,
927,PERLIS,N. 07 - SENA,AZIHANI BINTI ALI ,BN,3863,,P.002 - KANGAR,SENA,9928,
928,PERLIS,N. 07 - SENA,FAKHRUL ANWAR BIN ISMAIL ,PAS,1888,,P.002 - KANGAR,SENA,9928,
929,PERLIS,N. 08 - INDERA KAYANGAN,GAN AY LING,PKR,5023,MENANG,P.002 - KANGAR,INDERA KAYANGAN,8704,
930,PERLIS,N. 08 - INDERA KAYANGAN,WAN HASSAN BIN ISMAIL ,PAS,1835,,P.002 - KANGAR,INDERA KAYANGAN,8704,
931,PERLIS,N. 08 - INDERA KAYANGAN,CHUAH TIAN HEE,BN,1846,,P.002 - KANGAR,INDERA KAYANGAN,8704,
932,PERLIS,N. 09 - KUALA PERLIS,NOR AZAM BIN KARAP,PKR,4253,MENANG,P.002 - KANGAR,KUALA PERLIS,8318,
933,PERLIS,N. 09 - KUALA PERLIS,MOHAMAD FUAT BIN HAJI ABU BAKAR,PAS,1066,,P.002 - KANGAR,KUALA PERLIS,8318,
934,PERLIS,N. 09 - KUALA PERLIS,AZAM BIN RASHID,BN,2999,,P.002 - KANGAR,KUALA PERLIS,8318,
935,PERLIS,N. 10 - KAYANG,ABDUL HANNAAN BIN KHAIRY,PKR,2840,,P.002 - KANGAR,KAYANG,7970,
936,PERLIS,N. 10 - KAYANG,HAMIZAN BIN HASSAN,BN,3275,MENANG,P.002 - KANGAR,KAYANG,7970,
937,PERLIS,N. 10 - KAYANG,MD RADZI BIN HASSAN,PAS,1855,,P.002 - KANGAR,KAYANG,7970,
938,PERLIS,N. 11 - PAUH,IDRIS BIN YAACOB,PAS,2085,,P.003 - ARAU,PAUH,9070,
939,PERLIS,N. 11 - PAUH,AMIER BIN HASSAN,PKR,3421,,P.003 - ARAU,PAUH,9070,
940,PERLIS,N. 11 - PAUH,ROZIEANA BINTI AHMAD,BN,3564,MENANG,P.003 - ARAU,PAUH,9070,
941,PERLIS,N. 12 - TAMBUN TULANG,MATON BIN DIN,PKR,2825,,P.003 - ARAU,TAMBUN TULANG,8740,
942,PERLIS,N. 12 - TAMBUN TULANG,ISMAIL BIN KASIM,BN,4005,MENANG,P.003 - ARAU,TAMBUN TULANG,8740,
943,PERLIS,N. 12 - TAMBUN TULANG,A BAKAR BIN ALI,PAS,1910,,P.003 - ARAU,TAMBUN TULANG,8740,
944,PERLIS,N. 13 - GUAR SANJI,MOHD RIDZUAN BIN HASHIM,PAS,3199,MENANG,P.003 - ARAU,GUAR SANJI,7582,
945,PERLIS,N. 13 - GUAR SANJI,BARIDAH BINTI CHE NAYAN,PKR,1512,,P.003 - ARAU,GUAR SANJI,7582,
946,PERLIS,N. 13 - GUAR SANJI,AFIFI BIN OSMAN,BN,2871,,P.003 - ARAU,GUAR SANJI,7582,
947,PERLIS,N. 14 - SIMPANG EMPAT,WAN NORALHAKIM SHAGHIR BIN SAAD,PKR,1960,,P.003 - ARAU,SIMPANG EMPAT,6934,
948,PERLIS,N. 14 - SIMPANG EMPAT,NURULHISHAM BIN YAAKOB,BN,2528,MENANG,P.003 - ARAU,SIMPANG EMPAT,6934,
949,PERLIS,N. 14 - SIMPANG EMPAT,RUS'SELE BIN EIZAN,PAS,2446,,P.003 - ARAU,SIMPANG EMPAT,6934,
950,PERLIS,N. 15 - SANGLANG,ZOLKHARNAIN BIN ABIDIN,PKR,1379,,P.003 - ARAU,SANGLANG,7279,
951,PERLIS,N. 15 - SANGLANG,MOHD SHUKRI BIN RAMLI,PAS,2971,MENANG,P.003 - ARAU,SANGLANG,7279,
952,PERLIS,N. 15 - SANGLANG,CHE ZAIDI BIN SAIDIN,BN,2929,,P.003 - ARAU,SANGLANG,7279,
953,PULAU PINANG,N. 01 - PENAGA,MOHD YUSNI BIN MAT PIAH,PAS,8530,MENANG,P.041 - KEPALA BATAS,PENAGA,15928,
954,PULAU PINANG,N. 01 - PENAGA,MOHD ZAIN BIN AHMAD,BN,7398,,P.041 - KEPALA BATAS,PENAGA,15928,
955,PULAU PINANG,N. 02 - BERTAM,MOKHTAR BIN RAMLY,PAS,2986,,P.041 - KEPALA BATAS,BERTAM,15739,
956,PULAU PINANG,N. 02 - BERTAM,KHALIQ MEHTAB BIN MOHD ISHAQ,PKR,6485,MENANG,P.041 - KEPALA BATAS,BERTAM,15739,
957,PULAU PINANG,N. 02 - BERTAM,SHARIFUL AZHAR BIN OTHMAN,BN,6268,,P.041 - KEPALA BATAS,BERTAM,15739,
958,PULAU PINANG,N. 03 - PINANG TUNGGAL,ROSLAN BIN SAIDIN,BN,7627,,P.041 - KEPALA BATAS,PINANG TUNGGAL,20003,
959,PULAU PINANG,N. 03 - PINANG TUNGGAL,BUKHORI BIN GHAZALI,PAS,4622,,P.041 - KEPALA BATAS,PINANG TUNGGAL,20003,
960,PULAU PINANG,N. 03 - PINANG TUNGGAL,AHMAD ZAKI YUDDIN BIN ABD RAHMAN,PKR,7754,MENANG,P.041 - KEPALA BATAS,PINANG TUNGGAL,20003,
961,PULAU PINANG,N. 04 - PERMATANG BERANGAN,MOHD. SHARIFF BIN OMAR,PKR,5021,,P.042 - TASEK GELUGOR,PERMATANG BERANGAN,18139,
962,PULAU PINANG,N. 04 - PERMATANG BERANGAN,NOR HAFIZAH BINTI OTHMAN,BN,6870,MENANG,P.042 - TASEK GELUGOR,PERMATANG BERANGAN,18139,
963,PULAU PINANG,N. 04 - PERMATANG BERANGAN,MOHD SOBRI BIN SALEH,PAS,6224,,P.042 - TASEK GELUGOR,PERMATANG BERANGAN,18139,
964,PULAU PINANG,N. 04 - PERMATANG BERANGAN,AZMAN SHAH BIN OTHMAN,PRM,24,HILANG DEPOSIT,P.042 - TASEK GELUGOR,PERMATANG BERANGAN,18139,
965,PULAU PINANG,N. 05 - SUNGAI DUA,YUSRI BIN ISAHAK,PKR,5115,,P.042 - TASEK GELUGOR,SUNGAI DUA,17809,
966,PULAU PINANG,N. 05 - SUNGAI DUA,MUHAMAD YUSOFF BIN MOHD NOOR,BN,7314,MENANG,P.042 - TASEK GELUGOR,SUNGAI DUA,17809,
967,PULAU PINANG,N. 05 - SUNGAI DUA,ZAHADI BIN HJ. MOHD,PAS,5380,,P.042 - TASEK GELUGOR,SUNGAI DUA,17809,
968,PULAU PINANG,N. 06 - TELOK AYER TAWAR,MUSTAFA KAMAL BIN AHMAD,PKR,7072,MENANG,P.042 - TASEK GELUGOR,TELOK AYER TAWAR,15929,
969,PULAU PINANG,N. 06 - TELOK AYER TAWAR,MOHAMAD HANIF BIN HARON,PAS,3900,,P.042 - TASEK GELUGOR,TELOK AYER TAWAR,15929,
970,PULAU PINANG,N. 06 - TELOK AYER TAWAR,LEE THIAN HONG,PRM,88,HILANG DEPOSIT,P.042 - TASEK GELUGOR,TELOK AYER TAWAR,15929,
971,PULAU PINANG,N. 06 - TELOK AYER TAWAR,ZAMRI BIN CHE ROS,BN,4869,,P.042 - TASEK GELUGOR,TELOK AYER TAWAR,15929,
972,PULAU PINANG,N. 07 - SUNGAI PUYU,LIM HAI SONG,BN,2136,HILANG DEPOSIT,P.043 - BAGAN,SUNGAI PUYU,24072,
973,PULAU PINANG,N. 07 - SUNGAI PUYU,TAN LAY HOCK,PRM,101,HILANG DEPOSIT,P.043 - BAGAN,SUNGAI PUYU,24072,
974,PULAU PINANG,N. 07 - SUNGAI PUYU,NEOH BOK KENG,MU,79,HILANG DEPOSIT,P.043 - BAGAN,SUNGAI PUYU,24072,
975,PULAU PINANG,N. 07 - SUNGAI PUYU,PHEE BOON POH,PKR,21705,MENANG,P.043 - BAGAN,SUNGAI PUYU,24072,
976,PULAU PINANG,N. 07 - SUNGAI PUYU,ONG YIN YIN,PFP,51,HILANG DEPOSIT,P.043 - BAGAN,SUNGAI PUYU,24072,
977,PULAU PINANG,N. 08 - BAGAN JERMAL,ANG CHOR KEONG,BN,2898,,P.043 - BAGAN,BAGAN JERMAL,21242,
978,PULAU PINANG,N. 08 - BAGAN JERMAL,HARI DEVYNDRAN A/L MUNISWARAN,MU,106,HILANG DEPOSIT,P.043 - BAGAN,BAGAN JERMAL,21242,
979,PULAU PINANG,N. 08 - BAGAN JERMAL,FABIAN GEORGE ALBART,PFP,30,HILANG DEPOSIT,P.043 - BAGAN,BAGAN JERMAL,21242,
980,PULAU PINANG,N. 08 - BAGAN JERMAL,SOON LIP CHEE,PKR,18134,MENANG,P.043 - BAGAN,BAGAN JERMAL,21242,
981,PULAU PINANG,N. 08 - BAGAN JERMAL,TEOH CHAI DENG,PRM,74,HILANG DEPOSIT,P.043 - BAGAN,BAGAN JERMAL,21242,
982,PULAU PINANG,N. 09 - BAGAN DALAM,DHINAGARAN A/L JAYABALAN,BN,3918,,P.043 - BAGAN,BAGAN DALAM,14751,
983,PULAU PINANG,N. 09 - BAGAN DALAM,SATEES A/L MUNIANDY,PKR,10701,MENANG,P.043 - BAGAN,BAGAN DALAM,14751,
984,PULAU PINANG,N. 09 - BAGAN DALAM,TEOH HUCK PING,PRM,45,HILANG DEPOSIT,P.043 - BAGAN,BAGAN DALAM,14751,
985,PULAU PINANG,N. 09 - BAGAN DALAM,JASPER OOI ZONG HAN,PFP,36,HILANG DEPOSIT,P.043 - BAGAN,BAGAN DALAM,14751,
986,PULAU PINANG,N. 09 - BAGAN DALAM,TEOH UAT LYE,MU,51,HILANG DEPOSIT,P.043 - BAGAN,BAGAN DALAM,14751,
987,PULAU PINANG,N. 10 - SEBERANG JAYA,ABU BAKAR SIDEKH BIN ZAINUL ABIDIN,BN,8593,,P.044 - PERMATANG PAUH,SEBERANG JAYA,30147,
988,PULAU PINANG,N. 10 - SEBERANG JAYA,AFIF BIN BAHARDIN,PKR,16014,MENANG,P.044 - PERMATANG PAUH,SEBERANG JAYA,30147,
989,PULAU PINANG,N. 10 - SEBERANG JAYA,AHMAD RAFAEI BIN A RASHID,PAS,5540,,P.044 - PERMATANG PAUH,SEBERANG JAYA,30147,
990,PULAU PINANG,N. 11 - PERMATANG PASIR,MUHAMMAD FAUZI BIN YUSOFF,PAS,6727,,P.044 - PERMATANG PAUH,PERMATANG PASIR,21414,
991,PULAU PINANG,N. 11 - PERMATANG PASIR,ANUAR FAISAL BIN YAHAYA,BN,4979,,P.044 - PERMATANG PAUH,PERMATANG PASIR,21414,
992,PULAU PINANG,N. 11 - PERMATANG PASIR,MUHAMMAD FAIZ BIN FADZIL,PKR,9708,MENANG,P.044 - PERMATANG PAUH,PERMATANG PASIR,21414,
993,PULAU PINANG,N. 12 - PENANTI,NORLELA BINTI ARIFFIN,PKR,8221,MENANG,P.044 - PERMATANG PAUH,PENANTI,18289,
994,PULAU PINANG,N. 12 - PENANTI,MUHAMMAD FAWWAZ BIN MOHAMAD JAN,PAS,4791,,P.044 - PERMATANG PAUH,PENANTI,18289,
995,PULAU PINANG,N. 12 - PENANTI,SUHAIMI BIN SABUDIN,BN,5277,,P.044 - PERMATANG PAUH,PENANTI,18289,
996,PULAU PINANG,N. 13 - BERAPIT,HENG LEE LEE,PKR,18378,MENANG,P.045 - BUKIT MERTAJAM,BERAPIT,19964,
997,PULAU PINANG,N. 13 - BERAPIT,SONG CHEE MENG,PRM,84,HILANG DEPOSIT,P.045 - BUKIT MERTAJAM,BERAPIT,19964,
998,PULAU PINANG,N. 13 - BERAPIT,GOH SWEE GIM,BN,1397,HILANG DEPOSIT,P.045 - BUKIT MERTAJAM,BERAPIT,19964,
999,PULAU PINANG,N. 13 - BERAPIT,LEE POH KONG,PFP,105,HILANG DEPOSIT,P.045 - BUKIT MERTAJAM,BERAPIT,19964,
1000,PULAU PINANG,N. 14 - MACHANG BUBUK,TAN TEIK CHENG,BN,4658,,P.045 - BUKIT MERTAJAM,MACHANG BUBUK,31630,
1001,PULAU PINANG,N. 14 - MACHANG BUBUK,LEE KHAI LOON,PKR,21819,MENANG,P.045 - BUKIT MERTAJAM,MACHANG BUBUK,31630,
1002,PULAU PINANG,N. 14 - MACHANG BUBUK,MD. JAMIL BIN ABD RAHMAN,PAS,5072,,P.045 - BUKIT MERTAJAM,MACHANG BUBUK,31630,
1003,PULAU PINANG,N. 14 - MACHANG BUBUK,TANG AH BA,PRM,53,HILANG DEPOSIT,P.045 - BUKIT MERTAJAM,MACHANG BUBUK,31630,
1004,PULAU PINANG,N. 14 - MACHANG BUBUK,LIM JHUN HOU,MU,28,HILANG DEPOSIT,P.045 - BUKIT MERTAJAM,MACHANG BUBUK,31630,
1005,PULAU PINANG,N. 15 - PADANG LALANG,KUAN HIN YEEP,BN,2400,HILANG DEPOSIT,P.045 - BUKIT MERTAJAM,PADANG LALANG,23419,
1006,PULAU PINANG,N. 15 - PADANG LALANG,LAI YEAN NEE,PRM,154,HILANG DEPOSIT,P.045 - BUKIT MERTAJAM,PADANG LALANG,23419,
1007,PULAU PINANG,N. 15 - PADANG LALANG,LIEW EE JIN,PFP,101,HILANG DEPOSIT,P.045 - BUKIT MERTAJAM,PADANG LALANG,23419,
1008,PULAU PINANG,N. 15 - PADANG LALANG,CHONG ENG,PKR,20764,MENANG,P.045 - BUKIT MERTAJAM,PADANG LALANG,23419,
1009,PULAU PINANG,N. 16 - PERAI,ISUMARY A/P RETNAM,BEBAS,23,HILANG DEPOSIT,P.046 - BATU KAWAN,PERAI,13634,
1010,PULAU PINANG,N. 16 - PERAI,SAMUGANATHAN A/L MUNIANDY,PRM,37,HILANG DEPOSIT,P.046 - BATU KAWAN,PERAI,13634,
1011,PULAU PINANG,N. 16 - PERAI,ASOGHAN A/L GOVINDARAJU,PAP,33,HILANG DEPOSIT,P.046 - BATU KAWAN,PERAI,13634,
1012,PULAU PINANG,N. 16 - PERAI,OOI KHAR GIAP,PFP,104,HILANG DEPOSIT,P.046 - BATU KAWAN,PERAI,13634,
1013,PULAU PINANG,N. 16 - PERAI,SURESH A/L MUNIANDY,BN,2194,,P.046 - BATU KAWAN,PERAI,13634,
1014,PULAU PINANG,N. 16 - PERAI,P.RAMASAMY A/L PALANISAMY,PKR,11243,MENANG,P.046 - BATU KAWAN,PERAI,13634,
1015,PULAU PINANG,N. 17 - BUKIT TENGAH,TANG HIANG LYE,PRM,53,HILANG DEPOSIT,P.046 - BATU KAWAN,BUKIT TENGAH,18947,
1016,PULAU PINANG,N. 17 - BUKIT TENGAH,NORAZMAN BIN ISHAK,PAS,2355,HILANG DEPOSIT,P.046 - BATU KAWAN,BUKIT TENGAH,18947,
1017,PULAU PINANG,N. 17 - BUKIT TENGAH,GOOI HSIAO-LEUNG,PKR,12535,MENANG,P.046 - BATU KAWAN,BUKIT TENGAH,18947,
1018,PULAU PINANG,N. 17 - BUKIT TENGAH,EDWARD JOSEPH,PFP,27,HILANG DEPOSIT,P.046 - BATU KAWAN,BUKIT TENGAH,18947,
1019,PULAU PINANG,N. 17 - BUKIT TENGAH,THOR TEONG GEE,BN,3977,,P.046 - BATU KAWAN,BUKIT TENGAH,18947,
1020,PULAU PINANG,N. 18 - BUKIT TAMBUN,GOH BEE KOON,PRM,117,HILANG DEPOSIT,P.046 - BATU KAWAN,BUKIT TAMBUN,22154,
1021,PULAU PINANG,N. 18 - BUKIT TAMBUN,GOH CHOON AIK,PKR,18064,MENANG,P.046 - BATU KAWAN,BUKIT TAMBUN,22154,
1022,PULAU PINANG,N. 18 - BUKIT TAMBUN,KUMARAVELU A/L ARUMUGAM,PAS,735,HILANG DEPOSIT,P.046 - BATU KAWAN,BUKIT TAMBUN,22154,
1023,PULAU PINANG,N. 18 - BUKIT TAMBUN,HARTINI TAN BINTI ABDULLAH,BN,3184,,P.046 - BATU KAWAN,BUKIT TAMBUN,22154,
1024,PULAU PINANG,N. 18 - BUKIT TAMBUN,ONG SEONG LU,PFP,54,HILANG DEPOSIT,P.046 - BATU KAWAN,BUKIT TAMBUN,22154,
1025,PULAU PINANG,N. 19 - JAWI,DAPHNE A/P EDWARD,PFP,73,HILANG DEPOSIT,P.047 - NIBONG TEBAL,JAWI,22345,
1026,PULAU PINANG,N. 19 - JAWI,H'NG MOOI LYE,PKR,17559,MENANG,P.047 - NIBONG TEBAL,JAWI,22345,
1027,PULAU PINANG,N. 19 - JAWI,TAN BENG HUAT,PAP,309,HILANG DEPOSIT,P.047 - NIBONG TEBAL,JAWI,22345,
1028,PULAU PINANG,N. 19 - JAWI,KOAY XING BOON,MU,165,HILANG DEPOSIT,P.047 - NIBONG TEBAL,JAWI,22345,
1029,PULAU PINANG,N. 19 - JAWI,TAN CHEW SUAN,PRM,51,HILANG DEPOSIT,P.047 - NIBONG TEBAL,JAWI,22345,
1030,PULAU PINANG,N. 19 - JAWI,KIEW HEN CHONG,BN,4188,,P.047 - NIBONG TEBAL,JAWI,22345,
1031,PULAU PINANG,N. 20 - SUNGAI BAKAP,TAN JOON LONG @ TAN CHOW KANG,PRM,55,HILANG DEPOSIT,P.047 - NIBONG TEBAL,SUNGAI BAKAP,22795,
1032,PULAU PINANG,N. 20 - SUNGAI BAKAP,MOHAMED SANI BIN BAKAR,BN,8038,,P.047 - NIBONG TEBAL,SUNGAI BAKAP,22795,
1033,PULAU PINANG,N. 20 - SUNGAI BAKAP,AMAR PRITPAL BIN ABDULLAH,PKR,10386,MENANG,P.047 - NIBONG TEBAL,SUNGAI BAKAP,22795,
1034,PULAU PINANG,N. 20 - SUNGAI BAKAP,OSMAN BIN JAAFAR,PAS,4316,,P.047 - NIBONG TEBAL,SUNGAI BAKAP,22795,
1035,PULAU PINANG,N. 21 - SUNGAI ACHEH,MAHMUD BIN ZAKARIA,BN,7070,,P.047 - NIBONG TEBAL,SUNGAI ACHEH,16939,
1036,PULAU PINANG,N. 21 - SUNGAI ACHEH,ZULKIFLI BIN IBRAHIM,PKR,7486,MENANG,P.047 - NIBONG TEBAL,SUNGAI ACHEH,16939,
1037,PULAU PINANG,N. 21 - SUNGAI ACHEH,NOR ZAMRI BIN LATIFF,PAS,2383,,P.047 - NIBONG TEBAL,SUNGAI ACHEH,16939,
1038,PULAU PINANG,N. 22 - TANJONG BUNGA,TENG CHANG YEOW,BN,3902,,P.048 - BUKIT BENDERA,TANJONG BUNGA,17343,
1039,PULAU PINANG,N. 22 - TANJONG BUNGA,LEE ZHENG YONG,MU,74,HILANG DEPOSIT,P.048 - BUKIT BENDERA,TANJONG BUNGA,17343,
1040,PULAU PINANG,N. 22 - TANJONG BUNGA,ZAIRIL KHIR JOHARI,PKR,13245,MENANG,P.048 - BUKIT BENDERA,TANJONG BUNGA,17343,
1041,PULAU PINANG,N. 22 - TANJONG BUNGA,CHUA CHEONG WEE,PRM,122,HILANG DEPOSIT,P.048 - BUKIT BENDERA,TANJONG BUNGA,17343,
1042,PULAU PINANG,N. 23 - AIR PUTIH,LIM GUAN ENG,PKR,9362,MENANG,P.048 - BUKIT BENDERA,AIR PUTIH,38355,
1043,PULAU PINANG,N. 23 - AIR PUTIH,TAN GIN THEAM,MU,87,HILANG DEPOSIT,P.048 - BUKIT BENDERA,AIR PUTIH,38355,
1044,PULAU PINANG,N. 23 - AIR PUTIH,MANIKANDAN A/L RAMAYAH,PCM,83,HILANG DEPOSIT,P.048 - BUKIT BENDERA,AIR PUTIH,38355,
1045,PULAU PINANG,N. 23 - AIR PUTIH,TANG HEAP SENG,BN,1404,,P.048 - BUKIT BENDERA,AIR PUTIH,38355,
1046,PULAU PINANG,N. 24 - KEBUN BUNGA,WU KAI MIN,MU,110,HILANG DEPOSIT,P.048 - BUKIT BENDERA,KEBUN BUNGA,17215,
1047,PULAU PINANG,N. 24 - KEBUN BUNGA,OOI ZHI YI,BN,2254,,P.048 - BUKIT BENDERA,KEBUN BUNGA,17215,
1048,PULAU PINANG,N. 24 - KEBUN BUNGA,ONG KHAN LEE,PKR,14851,MENANG,P.048 - BUKIT BENDERA,KEBUN BUNGA,17215,
1049,PULAU PINANG,N. 25 - PULAU TIKUS,LEE CHUN KIT,PKR,11679,MENANG,P.048 - BUKIT BENDERA,PULAU TIKUS,14188,
1050,PULAU PINANG,N. 25 - PULAU TIKUS,WEE KEAN WAI,MU,75,HILANG DEPOSIT,P.048 - BUKIT BENDERA,PULAU TIKUS,14188,
1051,PULAU PINANG,N. 25 - PULAU TIKUS,LOO JIEH SHENG,BN,2434,,P.048 - BUKIT BENDERA,PULAU TIKUS,14188,
1052,PULAU PINANG,N. 26 - PADANG KOTA,CHOW KON YEOW,PKR,9278,MENANG,P.049 - TANJONG,PADANG KOTA,10819,
1053,PULAU PINANG,N. 26 - PADANG KOTA,GOH SAIK WEI,MU,71,HILANG DEPOSIT,P.049 - TANJONG,PADANG KOTA,10819,
1054,PULAU PINANG,N. 26 - PADANG KOTA,H'NG KHOON LENG,BN,1470,,P.049 - TANJONG,PADANG KOTA,10819,
1055,PULAU PINANG,N. 27 - PENGKALAN KOTA,KOAY TENG LYE,MU,82,HILANG DEPOSIT,P.049 - TANJONG,PENGKALAN KOTA,16921,
1056,PULAU PINANG,N. 27 - PENGKALAN KOTA,LIM SWEE BOK,BN,1647,HILANG DEPOSIT,P.049 - TANJONG,PENGKALAN KOTA,16921,
1057,PULAU PINANG,N. 27 - PENGKALAN KOTA,CHEW SENG TUNG,PRM,68,HILANG DEPOSIT,P.049 - TANJONG,PENGKALAN KOTA,16921,
1058,PULAU PINANG,N. 27 - PENGKALAN KOTA,GOOI ZI SEN,PKR,15037,MENANG,P.049 - TANJONG,PENGKALAN KOTA,16921,
1059,PULAU PINANG,N. 27 - PENGKALAN KOTA,RAGINDRAN A/L SIVASAMY,BEBAS,87,HILANG DEPOSIT,P.049 - TANJONG,PENGKALAN KOTA,16921,
1060,PULAU PINANG,N. 28 - KOMTAR,TEH LAI HENG,PKR,10113,MENANG,P.049 - TANJONG,KOMTAR,11948,
1061,PULAU PINANG,N. 28 - KOMTAR,ONG CHUN JIET,MU,85,HILANG DEPOSIT,P.049 - TANJONG,KOMTAR,11948,
1062,PULAU PINANG,N. 28 - KOMTAR,TAN HING TEIK,BN,1750,,P.049 - TANJONG,KOMTAR,11948,
1063,PULAU PINANG,N. 29 - DATOK KERAMAT,LEE BOON TEN,BN,4151,,P.050 - JELUTONG,DATOK KERAMAT,18221,
1064,PULAU PINANG,N. 29 - DATOK KERAMAT,JAGDEEP SINGH DEO A/L KARPAL SINGH,PKR,13712,MENANG,P.050 - JELUTONG,DATOK KERAMAT,18221,
1065,PULAU PINANG,N. 29 - DATOK KERAMAT,LIM BOO CHANG,MU,194,HILANG DEPOSIT,P.050 - JELUTONG,DATOK KERAMAT,18221,
1066,PULAU PINANG,N. 29 - DATOK KERAMAT,NICHOLAS DIANE A/L MORGAN,PFP,18,HILANG DEPOSIT,P.050 - JELUTONG,DATOK KERAMAT,18221,
1067,PULAU PINANG,N. 29 - DATOK KERAMAT,MUHAMMAD MAJNUN BIN ABDUL WAHAB,BEBAS,146,HILANG DEPOSIT,P.050 - JELUTONG,DATOK KERAMAT,18221,
